upc,description,cost,normal_price,special_price,specialcost,pricemethod,groupprice,quantity,start_date,end_date,departmentId,sectionId,vendorId,pack,size,tax,fee,foodstamp,scale,active,wicable,validage,PLU,UnitOfMeasure,case_cost,QuantityOnHand,dept_name,section_name,vendor_name,tareweight,linkedUpc,expiration_date,cert_code,deleted,HideFromECommerce,discount,LowInventoryAlert,ReOrderQuantity,ProductCode,EPlumLabelFormatNo,EPlumDeptNo,ScaleByCount,ECommerceId,ECommercePackWeight,ECommercePrice,ECommerceSalePrice,ECommerceOnSale,ECommerceUnitDescription,ECommerceDescription,ECommerceSummary,CasScaleIngredients,CasScaleNutrition,CasScalePluType
0051907893462,Himalayan Pani Puri w/msl 200g,1.2500,2.7900,,,,,,,,185,,11,20,,,,False,False,True,0,,,,25.00,13.0000,Spice Mix,,TN Foods INC,,,,,False,False,1,5,,,,,False,384,,,,,,,,,,
0053600102568,Desi Whole Milk Yogurt 2lbs,3.1500,4.3900,,,,,,,,204,,1,,,,,False,False,True,0,,,,,0.0000,Dairy,,Premier Foods,,,,,False,False,1,4,,,,,False,385,,,,,,,,,,
0053600164344,Desi Whole Milk Yogurt 4lb,6.1500,7.7900,,,,,,,,204,,,,,,,False,False,True,0,,,,,0.0000,Dairy,,,,,,,False,False,1,4,,,,,False,386,,,,False,,,,,,
0054529013027,Ahmed Strawberry Jelly,0.8300,1.4900,,,,,,,,193,,4,,,,,False,False,True,,,,,,8.0000,Baking,,Mahi Food Inc,,,,,False,False,1,5,,,,,False,387,,,,,,,,,,
0054529013058,Ahmed Orange Jelly,0.8300,1.4900,,,,,,,,193,,4,,,,,False,False,True,,,,,,10.0000,Baking,,Mahi Food Inc,,,,,False,False,1,5,,,,,False,388,,,,,,,,,,
0054529013089,Ahmed Mango Jelly,0.8300,1.4900,,,,,,,,193,,4,,,,,False,False,True,,,,,,12.0000,Baking,,Mahi Food Inc,,,,,False,False,1,5,,,,,False,389,,,,,,,,,,
0054529013317,Ahmed Crème Caramel Jelly,0.8300,1.4900,,,,,,,,193,,4,,,,,False,False,True,,,,,,11.0000,Baking,,Mahi Food Inc,,,,,False,False,1,5,,,,,False,390,,,,,,,,,,
0054529013416,Ahmed Foods Vanilla Custard Powder 285gm,1.8333,2.7900,,,,,,,,192,,11,6,,,,False,False,True,,,,,11.00,6.0000,Desserts & Ice Cream,,TN Foods INC,,,,,False,False,1,1,,,,,False,1797,,,,,,,,,,
0054529013423,Ahmed Foods Strawberry custard powder 285gm,1.8333,2.7900,,,,,,,,192,,11,6,,,,False,False,True,,,,,11.00,5.0000,Desserts & Ice Cream,,TN Foods INC,,,,,False,False,1,1,,,,,False,1796,,,,,,,,,,
0054529015212,Ahmed Chilli garlic sauce 300g,2.2500,2.9900,,,,,,,,202,,4,,,,,False,False,True,,,,,,9.0000,Pickle & Sauce,,Mahi Food Inc,,,,,False,False,1,2,,,,,False,391,,,,,,,,,,
0054529505836,Ahmed Green Chilli sauce 300g,2.2500,2.9900,,,,,,,,202,,,,,,,False,False,True,,,,,,11.0000,Pickle & Sauce,,,,,,,False,False,1,2,,,,,False,392,,,,,,,,,,
0059000415567,Golden Temple Durum Atta Flour,18.0000,23.9900,,,,,,,,174,,,2,,,,False,False,True,,,,,36.00,1.0000,Flour,,,,,,,False,False,1,1,,,,,False,1807,,,,,,,,,,
0064579330791,Rubicon Coconut water,1.6700,2.5100,,,,,,,,183,,,,,,,False,False,False,0,,,,,0.0000,Drinks,,,,,,,False,False,1,4,,,,,False,393,,,,,,,,,,
0065684657049,Amul Cheese Slice 7oz,3.6500,4.8200,,,,,,,,204,,,,,,,False,False,True,,,,,,30.0000,Dairy,,,,,,,False,False,1,,,,,,False,394,,,,,,,,,,
0068400564454,Bru Instant Coffee 100g,4.5800,5.9900,,,,,,,,187,,,,,,,False,False,True,,,,,,15.0000,Tea & Coffee,,,,,,,False,False,1,4,,,,,False,395,,,,False,,,,,,
0068400564553,Bru Instant 200g,5.1700,6.9900,,,,,,,,187,,,,,,,False,False,True,0,,,,,-39.0000,Tea & Coffee,,,,,,,False,False,1,,,,,,False,396,,,,False,,,,,,
0069276012001,Patak Mango Pickle Hot 10oz,3.7500,4.8800,,,,,,,,202,,2,6,,,,False,False,True,0,,,,22.50,5.0000,Pickle & Sauce,,Raja Foods,,,,,False,False,1,2,,,,,False,397,,,,,,,,,,
0069276012056,Patak Mango Pickle 10oz,3.7500,4.8800,,,,,,,,202,,2,6,,,,False,False,True,0,,,,22.50,4.0000,Pickle & Sauce,,Raja Foods,,,,,False,False,1,2,,,,,False,398,,,,,,,,,,
0069276012100,Patak Lime Pickle Hot 10oz,3.7500,4.8800,,,,,,,,202,,2,6,,,,False,False,True,0,,,,22.50,4.0000,Pickle & Sauce,,Raja Foods,,,,,False,False,1,2,,,,,False,399,,,,,,,,,,
0069276012155,Patak Lime Pickle 10oz,3.7500,4.8800,,,,,,,,202,,2,6,,,,False,False,True,0,,,,22.50,5.0000,Pickle & Sauce,,Raja Foods,,,,,False,False,1,2,,,,,False,400,,,,,,,,,,
0069276020037,Patak Sweet Mango Chutney 12oz,3.7500,4.8800,,,,,,,,202,,2,6,,,,False,False,True,0,,,,22.50,5.0000,Pickle & Sauce,,Raja Foods,,,,,False,False,1,2,,,,,False,401,,,,,,,,,,
0069276020235,Patak Hot Mango Chutney 12oz,3.7500,4.8800,,,,,,,,202,,2,6,,,,False,False,True,0,,,,22.50,6.0000,Pickle & Sauce,,Raja Foods,,,,,False,False,1,2,,,,,False,402,,,,,,,,,,
0069276032009,Patak Hot Curry Spice Paste 10oz,3.7500,4.8800,,,,,,,,194,,2,6,,,,False,False,True,0,,,,22.50,6.0000,Paste & Concentrate,,Raja Foods,,,,,False,False,1,2,,,,,False,403,,,,,,,,,,
0069276032054,Patak Curry Spice Paste Mild 10oz,3.7500,4.8800,,,,,,,,194,,2,6,,,,False,False,True,0,,,,22.50,5.0000,Paste & Concentrate,,Raja Foods,,,,,False,False,1,2,,,,,False,404,,,,,,,,,,
0069276032108,Patak Vindaloo Spice Paste 10oz,3.7500,4.8800,,,,,,,,194,,2,6,,,,False,False,True,0,,,,22.50,4.0000,Paste & Concentrate,,Raja Foods,,,,,False,False,1,2,,,,,False,405,,,,,,,,,,
0069276032153,Patak Tandoori Paste 11oz,3.7500,4.8800,,,,,,,,194,,2,6,,,,False,False,True,0,,,,22.50,3.0000,Paste & Concentrate,,Raja Foods,,,,,False,False,1,2,,,,,False,406,,,,,,,,,,
0069276032405,Patak Biryani Spice Paste 10oz,3.7500,4.8800,,,,,,,,194,,2,6,,,,False,False,True,0,,,,22.50,4.0000,Paste & Concentrate,,Raja Foods,,,,,False,False,1,2,,,,,False,407,,,,,,,,,,
0069276032450,Patak Madras Spice Paste 10oz,3.7500,4.8800,,,,,,,,194,,2,6,,,,False,False,True,0,,,,22.50,5.0000,Paste & Concentrate,,Raja Foods,,,,,False,False,1,2,,,,,False,408,,,,,,,,,,
0069276032511,Patak Tikka Msl Spice Paste 10oz,3.7500,4.8800,,,,,,,,194,,2,6,,,,False,False,True,0,,,,22.50,6.0000,Paste & Concentrate,,Raja Foods,,,,,False,False,1,2,,,,,False,409,,,,,,,,,,
0069276169958,Patak Butter Chicken Paste 11oz,3.7500,4.8800,,,,,,,,194,,2,6,,,,False,False,True,0,,,,22.50,3.0000,Paste & Concentrate,,Raja Foods,,,,,False,False,1,2,,,,,False,410,,,,,,,,,,
0074265005568,Ziyad Chick Peas15.5oz,1.6000,1.9900,,,,,,,,173,,3,,,,,False,False,True,0,,,,,16.0000,Dals and Lentils,,Chetak Chicago LLC,,,,ZD11,False,False,1,5,,,,,False,411,,,,,,,,,,
0074574850132,Pearl Onion,3.6900,3.9900,,,,,,,,51,,,,,,,False,True,True,,,,,,-2.4600,Veggies,,,,,,,False,False,1,,,,,,False,412,,,,,,,,,,
0076114308202,Thyme Leaves 21g,0.9900,1.7900,,,,,,,,186,,,,,,,False,False,True,0,,,,,4.0000,Masala & Spices,,,,,,,False,False,1,,,,,,False,413,,,,,,,,,,
0076114380291,Basil Leaves 2g,0.9900,1.7900,,,,,,,,186,,,,,,,False,False,True,0,,,,,4.0000,Masala & Spices,,,,,,,False,False,1,,,,,,False,414,,,,,,,,,,
0076580182092,Loacker mini wafer Hazelnut,0.1000,0.4900,,,,,,,,180,,,,,,,False,False,True,,,,,,12.0000,Biscuits and Cookies,,,,,,,False,False,1,4,,,,,False,415,,,,,,,,,,
0076580182115,Loacker Mini Wafer Vanilla,0.1000,0.4900,,,,,,,,180,,,,,,,False,False,True,,,,,,14.0000,Biscuits and Cookies,,,,,,,False,False,1,5,,,,,False,416,,,,,,,,,,
0076580217787,Loacker mini wafer Dark Chocolate,0.1000,0.4900,,,,,,,,180,,,,,,,False,False,True,,,,,,14.0000,Biscuits and Cookies,,,,,,,False,False,1,3,,,,,False,417,,,,,,,,,,
0078742009773,Vidhya Pav Buns 12 ct,3.5000,4.9900,,,,,,,,180,,,,,,,False,False,True,0,,,,,4.0000,Biscuits and Cookies,,,,,,,False,False,1,1,,,,,False,418,,,,,,,,,,
0081012394195,SDP Natural Sambar pwd 150g,2.4800,3.2900,,,,,,,,185,,21,6,,,,False,False,True,,,,,14.88,6.0000,Spice Mix,,SDP Mart,,,3/31/2027 4:00:00 PM,,False,False,1,2,,,,,False,1871,,,,,,,,,,
0085002685788,SDP Jaggery balls 2LB,4.2000,5.4900,,,,,,,,181,,21,2,,,,False,False,True,,,,,8.40,2.0000,Salt & Sugar,,SDP Mart,,,10/31/2026 8:00:00 AM,,False,False,1,1,,,,,False,1867,,,,,,,,,,
0087195000108,Sujata Plain Paratha 12pc,3.8000,5.9900,,,,,,,,190,,,,,,,False,False,True,0,,,,,12.0000,Naan & Paratha,,,,,,,False,False,1,,,,,,False,419,,,,,,,,,,
0087195000115,Sujata Tawa Chapati 12pc,1.6000,2.9900,,,,,,,,190,,,,,,,False,False,True,0,,,,,24.0000,Naan & Paratha,,,,,,,False,False,1,,,,,,False,420,,,,,,,,,,
0093901264794,Gordon Pav Buns,4.9900,6.4900,,,,,,,,180,,,,,,,False,False,True,0,,,,,0.0000,Biscuits and Cookies,,,,,,,False,False,1,1,,,,,False,421,,,,,,,,,,
0099451827656,Himalayan Agar Agar Strips 25gm,1.8000,2.7900,,,,,,,,206,,11,,,,,False,False,True,,,,,,22.0000,Instant Mixes,,TN Foods INC,,,,,False,False,1,4,,,,,False,422,,,,,,,,,,
0099451829049,Himalayan Agar Agar powder 50g,2.2500,2.9900,,,,,,,,206,,11,,,,,False,False,True,,,,,,20.0000,Instant Mixes,,TN Foods INC,,,,,False,False,1,4,,,,,False,423,,,,,,,,,,
0099900100873,Butterfinger peanut butter,0.9500,1.9900,,,,,,,,197,,,,,,,False,False,True,,,,,,17.0000,Chocolates,,,,,,,False,False,1,,,,,,False,424,,,,,,,,,,
0099900694235,100 grand chocolate,0.5600,0.9900,,,,,,,,197,,,,,,,False,False,True,,,,,,7.0000,Chocolates,,,,,,,False,False,1,,,,,,False,425,,,,,,,,,,
0099900908363,Crunch milk chocolate,0.9500,1.4900,,,,,,,,197,,,,,,,False,False,True,,,,,,7.0000,Chocolates,,,,,,,False,False,1,,,,,,False,426,,,,,,,,,,
0308175521062,Lazzat Corn Flour 300g,,3.9900,,,,,,,,206,,,,,,,False,False,True,,,,,,-6.0000,Instant Mixes,,,,,,,False,False,1,,,,,,False,427,,,,,,,,,,
0511793207030,Swad Fennel Seeds 40gm,3.2500,4.7900,,,,,,,,207,,2,,,,,False,False,True,0,,,,,,Nuts & Seeds,,Raja Foods,,,,,False,False,1,,,,,,False,1857,,,,False,,,,,,
0601201050957,Chennai Caters whole milk yogurt 4lb,6.2500,7.6900,,,,,,,,204,,7,4,,,,False,False,True,,,,,25.00,0.0000,Dairy,,Moghul Foods,,,,,False,False,1,1,,,,,False,1833,,,,,,,,,,
0601201051282,Chennai Caters cold pressed Gingely Oil  2litre,13.0000,18.7900,,,,,,,,176,,7,,,,,False,False,True,,,,,,6.0000,Cooking Oil & Ghee,,Moghul Foods,,,,,False,False,1,2,,,,,False,1780,,,,,,,,,,
0611851678333,Arya Ragi batter,4.6000,6.7900,,,,,,,,206,,,,,,,False,False,False,0,,,,,5.0000,Instant Mixes,,,,,,,False,False,1,2,,,,,False,428,,,,,,,,,,
0611851678340,Arya Mung bean batter,4.6000,6.7900,,,,,,,,206,,,,,,,False,False,False,0,,,,,5.0000,Instant Mixes,,,,,,,False,False,1,2,,,,,False,429,,,,,,,,,,
0611851678357,Arya Oat batter,4.6000,6.7900,,,,,,,,206,,,,,,,False,False,False,0,,,,,5.0000,Instant Mixes,,,,,,,False,False,1,2,,,,,False,430,,,,,,,,,,
0618056281641,Orchid Fennel Seeds 400gm,2.9300,4.9900,,,,,,,,207,,8,,,,,False,False,True,0,,,,,14.0000,Nuts & Seeds,,Annapurna,,,,,False,False,1,4,,,,,False,431,,,,,,,,,,
0624967000011,Al Safa Paratha 30pcs,7.5000,9.9900,9.2900,,0,,,2/12/2026 5:00:00 AM,2/28/2026 5:00:00 AM,190,,7,,,,,False,False,True,,,,,,0.0000,Naan & Paratha,,Moghul Foods,,,,,False,False,1,2,,,,,False,432,,,,,,,,,,
0624967111731,"Al Safa Chevapi Kabab (beef,veal,lamb)",8.2500,8.2500,,,,,,,,20,,7,12,,,,False,False,True,,,,,99.00,0.0000,Generic,,Moghul Foods,,,1/28/2027 5:00:00 AM,,False,False,1,5,,,,,False,1839,,,,,,,,,,
0627265001315,Crispy Chai Time Tea Rusk  200g,1.6000,2.9900,,,,,,,,180,,3,21,,,,False,False,True,,,,,33.60,16.0000,Biscuits and Cookies,,Chetak Chicago LLC,,,,C03L,False,False,1,4,,,,,False,1767,,,,,,,,,,
0627265001421,Crispy Fruit Cake 380gm,2.9000,3.4900,,,,,,,,175,,3,,,,,False,False,True,,,,,,7.0000,Snacks,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,433,,,,,,,,,,
0627265001483,Crispy Fruit cake 380g,2.9000,3.9900,,,,,,,,175,,3,,,,,False,False,True,,,,,,9.0000,Snacks,,Chetak Chicago LLC,,,,,False,False,1,2,,,,,False,434,,,,,,,,,,
0627265010850,Crispy Pani Puri 200g,3.7500,5.4900,,,,,,,,175,,11,,,,,False,False,True,,,,,,1.0000,Snacks,,TN Foods INC,,,,,False,False,1,3,,,,,False,435,,,,,,,,,,
0627265012403,Crispy Cake Rusk 550g,4.0000,6.9900,,,,,,,,175,,3,,,,,False,False,True,,,,,,8.0000,Snacks,,Chetak Chicago LLC,,,,C30,False,False,1,5,,,,,False,436,,,,,,,,,,
0627265012410,Crispy Almond Cake Rusk 550g,4.7500,6.9900,,,,,,,,175,,3,,,,,False,False,True,,,,,,8.0000,Snacks,,Chetak Chicago LLC,,,,C32,False,False,1,5,,,,,False,437,,,,,,,,,,
0627265012427,Crispy Eggless Cake Rusk 500g,4.5000,6.9900,,,,,,,,175,,3,,,,,False,False,True,,,,,,12.0000,Snacks,,Chetak Chicago LLC,,,,C31,False,False,1,5,,,,,False,438,,,,,,,,,,
0627265012632,Crispy Puri 10pcs,3.3000,4.9900,,,,,,,,175,,11,,,,,False,False,True,,,,,,8.0000,Snacks,,TN Foods INC,,,,,False,False,1,3,,,,,False,439,,,,,,,,,,
0627265012953,Crispy Cake Rusk Sugarfree,5.2500,6.7500,,,,,,,,175,,,,,,,False,False,False,0,,,,,13.0000,Snacks,,,,,,,False,False,1,4,,,,,False,440,,,,,,,,,,
0628451068501,Namak Para,2.7500,3.9900,,,,,,,,175,,,,,,,False,False,False,0,,,,,6.0000,Snacks,,,,,,,False,False,1,3,,,,,False,441,,,,,,,,,,
0628942713903,Chennai Caters cold pressed gingelly oil 1 litre,7.0000,10.7900,,,,,,,,176,,7,,,,,False,False,True,,,,,,12.0000,Cooking Oil & Ghee,,Moghul Foods,,,,,False,False,1,2,,,,,False,1781,,,,,,,,,,
0638255894909,Deccan Kairali Matta Rice 10lb,9.5000,11.9900,,,,,,,,178,,8,,,,,False,False,True,0,,,,,4.0000,Rice & Millets,,Annapurna,,,,,False,False,1,1,,,,,False,442,,,,,,,,,,
0644216191895,Nawabi Crispy Fried Onion 16oz,5.9166,7.9900,,,,,,,,206,,7,12,8,,,False,False,True,0,,,36,71.00,7.0000,Instant Mixes,,Moghul Foods,,,,,False,False,1,5,,,,,False,443,,,,,,,,,,
0644216247653,Nawabi Crispy Fried Onion 8oz,2.2200,4.7900,2.9900,,0,,,2/12/2026 12:00:00 AM,2/28/2026 12:00:00 AM,206,,7,36,8,,,False,False,True,0,,,36,79.92,29.0000,Instant Mixes,,Moghul Foods,,,,,False,False,1,4,,,,,False,444,,,,,,,,,,
0644216883509,California Medjool dates 4lb,16.0000,22.9900,,,,,,,,207,,7,,,,,False,False,True,0,,,,,4.0000,Nuts & Seeds,,Moghul Foods,,,,,False,False,1,2,,,,,False,1786,,,,,,,,,,
0644216884209,California Medjool dates 2lb,8.2500,11.7900,,,,,,,,207,,7,,,,,False,False,True,0,,,,,3.0000,Nuts & Seeds,,Moghul Foods,,,,,False,False,1,2,,,,,False,1787,,,,,,,,,,
0656750195130,Tuba Bay Leaves 100g,1.2500,2.4900,,,,,,,,186,,11,20,,,,False,False,True,,,,,25.00,20.0000,Masala & Spices,,TN Foods INC,,,,,False,False,1,4,,,,,False,1798,,,,,,,,,,
0656750201947,Nandi Crystal Sona Masoori 20 LBS,18.0000,21.9900,,,,,,,,178,,,,,,,False,False,False,0,,,,,4.0000,Rice & Millets,,,,,,,False,False,1,1,,,,,False,445,,,,,,,,,,
0656750202609,Nandi Idli Rice 20 LBS,12.0000,17.9900,,,,,,,,178,,,,,,,False,False,False,0,,,,,6.0000,Rice & Millets,,,,,,,False,False,1,2,,,,,False,446,,,,,,,,,,
0656750205020,Nandi Cold Pressed Groundnut Oil 5LTR,27.5000,34.9900,,,,,,,,176,,,,,,,False,False,False,0,,,,,4.0000,Cooking Oil & Ghee,,,,,,,False,False,1,1,,,,,False,447,,,,,,,,,,
0656750206898,Tuba Misri (Sugar Candy) 200gm,1.7500,2.6900,,,,,,,,181,,11,12,,,,False,False,True,,,,,21.00,6.0000,Salt & Sugar,,TN Foods INC,,,,,False,False,1,2,,,,,False,1819,,,,,,,,,,
0656793663542,Arya Millet batter,4.6000,6.7900,,,,,,,,206,,,,,,,False,False,False,0,,,,,1.0000,Instant Mixes,,,,,,,False,False,1,2,,,,,False,448,,,,,,,,,,
0656793663559,Arya Quinoa Idli Dosa batter,4.6000,6.7900,,,,,,,,206,,,,,,,False,False,False,0,,,,,6.0000,Instant Mixes,,,,,,,False,False,1,2,,,,,False,449,,,,,,,,,,
0656793663566,Arya Multi Lentil batter,4.6000,6.7900,,,,,,,,206,,,,,,,False,False,False,0,,,,,4.0000,Instant Mixes,,,,,,,False,False,1,2,,,,,False,450,,,,,,,,,,
0656846510519,Amul salted Butter 500gm,8.0000,11.4900,,,,,,,,204,,3,20,,,,False,False,True,,,,,160.00,19.0000,Dairy,,Chetak Chicago LLC,,,,AM13,False,False,1,5,,,,,False,451,,,,,,,,,,
0656846510526,Amul unsalted butter 500gm,8.0000,11.4900,,,,,,,,204,,3,20,,,,False,False,True,,,,,160.00,0.0000,Dairy,,Chetak Chicago LLC,,,,,False,False,1,5,,,,,False,1818,,,,,,,,,,
0656846520129,Amul Salted Butter 100g,1.7500,2.5900,,,,,,,,204,,3,25,,,,False,False,True,,,,,43.75,24.0000,Dairy,,Chetak Chicago LLC,,,,,False,False,1,4,,,,,False,1817,,,,,,,,,,
0656846560965,Amul Ghee 32oz,13.7500,18.7900,,,,,,,,204,,3,12,,,,False,False,True,,,,,165.00,12.0000,Dairy,,Chetak Chicago LLC,,,,AM12,False,False,1,3,,,,,False,452,,,,,,,,,,
0656846570490,Amul Cheese Slice 7oz,3.6500,5.4900,,,,,,,,204,,3,,,,,False,False,True,0,,,,,16.0000,Dairy,,Chetak Chicago LLC,,,,AM20,False,False,1,10,,,,,False,453,,,,,,,,,,
0662712226286,Deccan Crystal Sona Masoori Rice 20 LB,18.0000,24.9900,,,,,,,,178,,8,,,,,False,False,True,0,,,,,2.0000,Rice & Millets,,Annapurna,,,,,False,False,1,1,,,,,False,454,,,,,,,,,,
0662712226408,Deccan Jeeraga Samba Rice  10 lbs,13.0000,18.9900,,,,,,,,178,,8,,,,,False,False,True,0,,,,,1.0000,Rice & Millets,,Annapurna,,,,,False,False,1,2,,,,,False,455,,,,,,,,,,
0664648220703,Daily Delight Malabar Parotta Fmly pack,4.7150,6.1800,,,,,,,,205,,8,16,,,,False,False,True,,,,,75.44,5.0000,Ready To Eat,,Annapurna,,,,,False,False,1,4,,,,,False,456,,,,,,,,,,
0664648220833,Daily Delight Chili Kothu Parotta 400g,2.8750,3.7500,,,,,,,,205,,8,12,,,,False,False,True,,,,,34.50,1.0000,Ready To Eat,,Annapurna,,,,,False,False,1,4,,,,,False,457,,,,,,,,,,
0664648221069,Daily Delight Restaurant Parotta 454g,2.5875,3.3900,,,,,,,,205,,8,36,,,,False,False,True,,,,,93.15,31.0000,Ready To Eat,,Annapurna,,,,,False,False,1,5,,,,,False,458,,,,,,,,,,
0664648221304,Daily Delight Rumali Roti,6.8400,8.9900,,,,,,,,205,,8,10,,,,False,False,True,,,,,68.40,8.0000,Ready To Eat,,Annapurna,,,,,False,False,1,4,,,,,False,459,,,,,,,,,,
0664648720043,Daily Delight Grated Coconut 400g,3.7500,4.9900,,,,,,,,191,,12,32,,,,False,False,True,,,,,120.00,52.0000,Frozen Veggies,,House of Spice,,,,,False,False,1,5,,,,,False,1823,,,,,,,,,,
0664648729183,Daily Delight Grated Coconut 400g,3.7375,4.8800,,,,,,,,191,,8,32,,,,False,False,True,,,,,119.60,0.0000,Frozen Veggies,,Annapurna,,,,,False,False,1,5,,,,,False,460,,,,,,,,,,
0664648729268,Daily Delight Yam Suran 400g,2.7100,3.4900,,,,,,,,191,,8,12,,,,False,False,True,,,,,32.51,5.0000,Frozen Veggies,,Annapurna,,,,,False,False,1,4,,,,,False,461,,,,,,,,,,
0673992100104,Mini Cucumber,3.4600,3.9900,,,,,,,,51,,6,,,,,False,False,True,,,,,,7.0000,Veggies,,Carlo Junior (Veggie),,,,,False,False,1,4,,,,,False,462,,,,,,,,,,
0680444202514,Garlic pack(5) 7oz,1.6700,2.4900,,,,,,,,51,,16,,,,,False,False,True,,,,,,1.0000,Veggies,,Al-Haramain,,,,,False,False,1,1,,,,,False,463,,,,,,,,,,
0690225105378,India Gate Basmati Rice Classic 10 LB,21.2500,27.4900,,,,,,,,178,,11,,,,,False,False,True,0,,,,,0.0000,Rice & Millets,,TN Foods INC,,,,,False,False,1,4,,,,,False,464,,,,,,,,,,
0690225108973,India Gate Basmati (Excel)Rice 10lb,15.5000,19.9900,,,,,,,,178,,11,,,,,False,False,True,0,,,,,0.0000,Rice & Millets,,TN Foods INC,,,,,False,False,1,1,,,,,False,465,,,,,,,,,,
0691046422118,Kz Veg Samosa (Uncooked) 1.75kg,13.0000,18.5000,,,,,,,,205,,,,,,,False,False,True,0,,,,,6.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,466,,,,False,,,,,,
0691046423030,Haldiram Taaza Kala Jamun,7.0000,9.2000,,,,,,,,192,,1,,,,,False,False,True,0,,,,,3.0000,Desserts & Ice Cream,,Premier Foods,,,,,False,False,1,4,,,,,False,467,,,,,,,,,,
0694162274807,Nanak (Brick) Paneer 12oz,3.7000,4.9900,,,,,,,,204,,,,,,,False,False,True,0,,,,,19.0000,Dairy,,,,,,,False,False,1,,,,,,False,468,,,,False,,,,,,
0697333524596,Kz Malabar Parotta Fmly Pack,3.5900,4.9900,,,,,,,,190,,,,,,,False,False,False,0,,,,,5.0000,Naan & Paratha,,,,,,,False,False,1,5,,,,,False,469,,,,,,,,,,
0700147140958,Deccan Ambe Mohar Rice 10 LB,11.0000,15.9900,,,,,,,,178,,8,,,,,False,False,True,0,,,,,3.0000,Rice & Millets,,Annapurna,,,,,False,False,1,2,,,,,False,470,,,,,,,,,,
0704715338778,Premier Amchur Pwd 400g,2.6400,3.9900,,,,,,,,185,,1,,,,,False,False,True,0,,,,,20.0000,Spice Mix,,Premier Foods,,,,,False,False,1,,,,,,False,471,,,,False,,,,,,
0704715339454,Bhaiyaji V9 Methi (Fenugreek Leaves),1.5500,2.4900,,,,,,,,191,,,,,,,False,False,True,,,,,,19.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,472,,,,False,,,,,,
0704715339492,Bhaiyaji Bhindi Cut (Okra),1.5500,2.4900,,,,,,,,191,,,,,,,False,False,True,,,,,,12.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,473,,,,False,,,,,,
0704715339508,Bhaiyaji V16 Tindora (Ivy Gourd),1.5500,2.4900,,,,,,,,191,,,,,,,False,False,True,,,,,,16.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,474,,,,False,,,,,,
0704715339522,Bhaiyaji V4 French Beans (Fansi),1.5500,2.9900,,,,,,,,191,,,,,,,False,False,True,,,,,,21.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,475,,,,False,,,,,,
0704715339546,Bhaiyaji V6 Green Peas (Mutter),1.5500,2.9900,,,,,,,,191,,,,,,,False,False,True,,,,,,1.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,476,,,,False,,,,,,
0704715339553,Bhaiyaji Tuvar Lilva 12oz,2.5900,3.3900,,,,,,,,191,,,,,,,False,False,False,0,,,,,19.0000,Frozen Veggies,,,,,,,False,False,1,5,,,,,False,477,,,,,,,,,,
0704715339584,Bhaiyaji V10 Mixed Vegetables,1.5500,2.9900,,,,,,,,191,,,,,,,False,False,True,,,,,,17.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,478,,,,False,,,,,,
0704715339607,Bhaiyaji V2 Coconut Shredded,2.0200,2.6900,,,,,,,,191,,,,,,,False,False,True,,,,,,0.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,479,,,,False,,,,,,
0704715339614,Bhaiyaji V8 Karela (Bitter Gourd),1.5500,2.4900,,,,,,,,191,,,,,,,False,False,True,,,,,,12.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,480,,,,False,,,,,,
0704715339638,Bhaiyaji V5 Green Chilli,1.5500,2.9900,,,,,,,,191,,,,,,,False,False,True,,,,,,18.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,481,,,,False,,,,,,
0704715340696,Bhaiyaji Baby Okra,1.5500,2.9900,,,,,,,,191,,,,,,,False,False,True,,,,,,24.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,482,,,,False,,,,,,
0704715340955,PF Kolhapuri Jaggery 1lb,2.1500,2.9900,,,,,,,,181,,1,,,,,False,False,True,0,,,,,16.0000,Salt & Sugar,,Premier Foods,,,,,False,False,1,4,,,,,False,483,,,,False,,,,,,
0704715341334,PF Kolhapuri Jaggery 2lb,2.1500,3.4900,,,,,,,,181,,1,20,,,,False,False,True,0,,,,43.00,13.0000,Salt & Sugar,,Premier Foods,,,,,False,False,1,4,,,,,False,484,,,,False,,,,,,
0704715343284,Bhaiyaji V23 Coconut Sliced,2.0200,2.6900,,,,,,,,191,,,,,,,False,False,True,,,,,,5.0000,Frozen Veggies,,,,,,,False,False,1,,,,,,False,485,,,,False,,,,,,
0710748000049,Zebra Brand basmati rice 10lbs,17.0000,23.9900,,,,,,,,178,,7,,,,,False,False,True,,,,,,4.0000,Rice & Millets,,Moghul Foods,,,,,False,False,1,1,,,,,False,1785,,,,,,,,,,
